,team_id,pts,win_equiv,opp_id,opp_pts,game_location,forecast
72258,MIA,110,43.534439,POR,115,A,0.32772458
72303,MIA,124,42.016045,LAC,126,H,0.79326487
72319,MIA,92,41.104984,IND,109,A,0.32640642
72347,MIA,98,37.537418,DET,118,H,0.82064825
72408,MIA,98,39.663452,BOS,103,A,0.41069484
72439,MIA,106,41.547764,ORL,97,A,0.23116076
72447,MIA,113,44.066795,CLE,98,A,0.24556369
72480,MIA,88,44.711529,MIL,82,A,0.58152688
72546,MIA,94,44.691257,PHI,96,H,0.77435958
72570,MIA,96,46.028103,NYK,85,H,0.43567553
72595,MIA,98,45.131622,IND,102,H,0.63257515
72610,MIA,98,44.481956,ATL,114,A,0.255256
72648,MIA,109,46.407528000000006,CHI,101,A,0.18638927
72697,MIA,96,46.735119,SAS,100,A,0.24362952
72782,MIA,115,51.665896999999994,PHI,84,A,0.62929463
72794,MIA,105,51.987246999999996,DET,100,A,0.73315299
72831,MIA,110,52.478416,MIL,102,A,0.69017148
72848,MIA,108,52.87657900000001,MIN,100,A,0.73951423
72883,MIA,120,53.308234999999996,PHI,83,H,0.88640076
72904,MIA,104,51.253731,BOS,112,H,0.86541086
72930,MIA,102,52.17041,DEN,80,H,0.70053166
72956,MIA,107,50.212345,PHO,122,H,0.66750282
72982,MIA,106,51.371853,BOS,87,A,0.60682273
73015,MIA,101,51.504314,MIL,94,H,0.89575595
73040,MIA,115,51.622261,DAL,98,H,0.94286859
73070,MIA,106,52.309639000000004,CLE,95,H,0.65161824
73097,MIA,81,51.599167,LAL,84,A,0.61130261
73112,MIA,118,51.135078,PHO,124,A,0.33478135
73130,MIA,101,50.156639,DEN,113,A,0.43882155
73160,MIA,90,49.568687,ATL,100,A,0.31406069
73202,MIA,115,47.387756,DET,123,H,0.87070662
73242,MIA,101,47.431225,IND,91,H,0.59681165
73255,MIA,87,46.794258,NYK,110,A,0.20433271
73287,MIA,100,48.351643,NYK,86,H,0.43054178
73349,MIA,105,46.557758,ORL,125,H,0.63759428
73400,MIA,90,45.218639,CHI,96,H,0.56176686
73426,MIA,100,44.661728000000004,CLE,109,A,0.30650234
73481,MIA,126,43.908913,MIN,99,H,0.87867868
73512,MIA,94,44.632256,ATL,89,H,0.50542158
73543,MIA,81,43.38205,IND,114,A,0.28780609
73571,MIA,93,44.705433,ATL,88,A,0.24176776
73587,MIA,86,43.953998999999996,ATL,104,A,0.26954257
73608,MIA,90,44.583427,ATL,86,H,0.51782328
73621,MIA,89,43.117893,ATL,103,H,0.53515458
73631,MIA,91,42.649128000000005,ATL,102,A,0.23647702
73744,MIA,108,41.719738,UTA,119,A,0.25714415
73770,MIA,107,41.149876,PHO,119,A,0.26634568
73785,MIA,114,40.700325,GSW,121,A,0.28693825
73873,MIA,115,39.271824,DAL,102,H,0.78215045
73887,MIA,96,37.698879,PHI,109,A,0.58499396
73913,MIA,111,36.716164,BOS,115,H,0.67242885
73947,MIA,89,35.838402,ORL,124,A,0.20575792
73973,MIA,100,37.104263,CLE,87,H,0.50111639
73995,MIA,111,38.449096999999995,DET,97,A,0.49878788
74047,MIA,89,37.338982,SAC,94,H,0.67802513
74149,MIA,102,35.980990999999996,PHI,111,H,0.74878007
74170,MIA,96,35.122665000000005,ORL,110,H,0.35141486
74185,MIA,103,34.786976,IND,117,A,0.15689462
74208,MIA,122,37.160038,NYK,111,A,0.17828667
74230,MIA,90,35.902245,PHI,105,A,0.46059877
74257,MIA,99,35.418362,DEN,101,H,0.48865891
74285,MIA,96,36.464515999999996,ATL,85,H,0.53193623
74332,MIA,122,36.648243,MIL,112,H,0.76334608
74379,MIA,88,37.380272,HOU,101,H,0.47239766
74406,MIA,83,36.934855999999996,ORL,103,A,0.16079283
74430,MIA,126,37.864403,LAC,83,H,0.81164145
74434,MIA,88,36.484653,CHI,133,A,0.25789523
74479,MIA,113,35.972919,BOS,117,A,0.41063023
74501,MIA,114,36.467804,MIN,91,H,0.8374843000000001
74534,MIA,95,36.21204,SAC,96,A,0.33473659
74544,MIA,105,35.490955,LAL,122,A,0.2711823
74578,MIA,97,35.181057,HOU,108,A,0.16727066
74597,MIA,108,34.983063,SAS,113,A,0.16749007
74620,MIA,84,36.054854999999996,DAL,77,A,0.41215122
74643,MIA,95,35.734547,ATL,99,A,0.2777763
74683,MIA,121,37.003357,BOS,93,H,0.67542529
74710,MIA,114,36.653090999999996,SAS,115,H,0.43303198
74733,MIA,95,35.872013,NYK,104,H,0.40778556
74754,MIA,107,37.170242,IND,96,H,0.44775832
74804,MIA,96,38.325584,MIL,87,A,0.44734114
74813,MIA,85,37.481842,DET,89,A,0.602593
74837,MIA,92,36.719584999999995,ATL,95,H,0.61367702
74863,MIA,98,37.340595,DET,75,H,0.80240476
74990,MIA,112,37.891087,MIL,99,H,0.72678554
75021,MIA,87,37.039646000000005,NYK,96,H,0.43528599
75038,MIA,91,36.736126,NYK,100,A,0.18156761
75064,MIA,87,36.114651,IND,106,A,0.22272241
75078,MIA,103,37.727924,CLE,96,A,0.23099309
75131,MIA,91,38.605469,CHI,83,H,0.52946806
75160,MIA,99,37.445353999999995,MIN,106,A,0.61703509
75192,MIA,95,38.505032,MIL,85,A,0.5083095999999999
75202,MIA,85,37.510799,CHI,111,A,0.27431995
75229,MIA,98,37.185272,DEN,100,A,0.35130018
75283,MIA,110,38.307990999999994,LAL,104,H,0.54052848
75312,MIA,90,37.328720000000004,POR,99,H,0.48618382
75354,MIA,86,36.326443,UTA,96,H,0.33190855
75384,MIA,114,36.032574,POR,121,A,0.20119476
75424,MIA,120,37.358608000000004,LAC,98,A,0.51991713
75456,MIA,117,36.772533,PHO,121,H,0.45661303
75476,MIA,97,37.419441,IND,95,H,0.39436167
75487,MIA,98,39.702529999999996,ATL,84,A,0.26877856
75525,MIA,115,39.961781,GSW,111,H,0.77139753
75573,MIA,115,37.462955,BOS,126,H,0.69921565
75608,MIA,99,37.683182,BOS,100,A,0.38935411
75663,MIA,95,36.41655,PHI,92,H,0.79341012
75753,MIA,99,35.127621000000005,NYK,112,A,0.17407542
75782,MIA,85,35.460709,CLE,84,H,0.58118105
75810,MIA,123,36.482502000000004,ORL,117,H,0.39746001
75837,MIA,93,35.939663,CHI,98,H,0.39488426
75861,MIA,79,35.280449,CLE,90,A,0.32068324
75897,MIA,106,34.413123999999996,PHI,113,A,0.50216377
75923,MIA,129,35.194534000000004,DET,105,H,0.76217103
76125,MIA,85,39.054825,CLE,71,H,0.61058956
76175,MIA,89,40.172653000000004,HOU,82,H,0.40117836
76231,MIA,93,40.967579,ORL,94,A,0.25061065
76268,MIA,97,40.109207,IND,103,H,0.52256256
